ID,Recidivism_Arrest_Year1
5377,0.13758393
5383,0.32075608
5384,0.1134996
5385,0.19067855
5388,0.15076266
5389,0.17885666
5390,0.1760096
5394,0.06911597
5396,0.14575684
5398,0.10789151
5412,0.096703395
5413,0.08697062
5414,0.17318779
5420,0.29590008
5424,0.15774477
5425,0.085147746
5426,0.11566706
5428,0.0932383
5429,0.20664267
5432,0.164062
5440,0.18818362
5442,0.12629803
5447,0.4770899
5449,0.027986085
5451,0.15021007
5457,0.38700652
5459,0.21589747
5462,0.21588537
5464,0.24575569
5466,0.13084541
5480,0.082043126
5482,0.059780717
5485,0.15004444
5489,0.16442463
5491,0.41731048
5506,0.2203227
5509,0.33815405
5511,0.34686586
5513,0.06250278
5516,0.36938858
5517,0.13617328
5520,0.58007
5527,0.19336654
5529,0.20933847
5530,0.2316604
5533,0.23245394
5534,0.29458335
5536,0.09728538
5537,0.291105
5540,0.30682972
5541,0.1940143
5542,0.2073837
5544,0.042226862
5548,0.1277825
5549,0.2932263
5551,0.1933104
5558,0.12941742
5560,0.30746666
5561,0.6380007
5563,0.22845748
5570,0.21042058
5575,0.3158686
5580,0.17820129
5582,0.1985858
5583,0.116155
5589,0.25792876
5590,0.11535462
5591,0.2705838
5600,0.22216234
5601,0.15310302
5603,0.11209482
5604,0.31390503
5610,0.20727262
5614,0.20655857
5617,0.2921758
5620,0.21773499
5622,0.09385992
5624,0.34161487
5636,0.10521202
5638,0.51270574
5639,0.09924409
5640,0.22077306
5641,0.0997977
5642,0.11085761
5654,0.18046893
5657,0.27462697
5659,0.31544486
5662,0.30088174
5667,0.050720897
5677,0.26770693
5678,0.16230957
5679,0.11360451
5689,0.3165291
5692,0.16340318
5694,0.17139296
5695,0.40706885
5697,0.38140765
5699,0.17042035
5709,0.2015607
5711,0.09766797
5717,0.18946642
5721,0.2984581
5722,0.06995535
5723,0.34564596
5726,0.14276719
5727,0.15953633
5731,0.5262168
5733,0.108599536
5735,0.11115696
5741,0.3238529
5742,0.35632968
5744,0.1654063
5746,0.28098327
5756,0.056803234
5757,0.326821
5759,0.18417704
5765,0.31375402
5767,0.113308094
5770,0.12617387
5772,0.15935493
5773,0.029179744
5781,0.20979916
5782,0.16419476
5783,0.28216535
5785,0.16231848
5788,0.11329108
5797,0.33603945
5798,0.44894272
5799,0.47215778
5800,0.21441393
5801,0.47309542
5804,0.046013124
5810,0.49999774
5812,0.25530457
5813,0.19119997
5815,0.16904286
5819,0.11198662
5820,0.19793229
5824,0.5998872
5825,0.17425577
5827,0.12780198
5829,0.46005854
5830,0.34107804
5831,0.24271595
5834,0.41635484
5836,0.127428
5839,0.34396836
5841,0.58764195
5842,0.19201098
5847,0.29105318
5850,0.17164336
5852,0.36629286
5855,0.17582913
5858,0.44730115
5862,0.30456138
5865,0.3424553
5866,0.5673634
5873,0.4415701
5875,0.3072627
5877,0.41700727
5879,0.09533581
5882,0.09189515
5891,0.26978424
5892,0.047267176
5900,0.2351232
5901,0.19894487
5904,0.2683859
5905,0.14940785
5909,0.34754243
5910,0.22034468
5911,0.55071265
5912,0.40000084
5916,0.39052105
5919,0.45018747
5920,0.19430152
5924,0.44811597
5927,0.40655273
5930,0.6473612
5931,0.50209206
5932,0.678665
5940,0.26222602
5941,0.27447194
5942,0.6011449
5944,0.28931648
5945,0.20454735
5954,0.5102724
5955,0.3994245
5956,0.2530711
5958,0.436123
5961,0.29725292
5964,0.34830487
5967,0.44303018
5968,0.26679683
5969,0.598031
5971,0.2331837
5973,0.20216478
5974,0.32423103
5976,0.13671674
5977,0.30356905
5982,0.43837234
5984,0.20850016
5992,0.5562795
5994,0.5839472
5997,0.08581411
5998,0.22595169
5999,0.30675665
6002,0.31853932
6005,0.7219191
6012,0.35403392
6013,0.18006484
6015,0.43316904
6019,0.035845865
6020,0.36813977
6022,0.38538185
6024,0.052331384
6025,0.40739426
6026,0.51443154
6027,0.10351566
6032,0.4297824
6033,0.47417697
6035,0.25954428
6037,0.27981806
6039,0.49191806
6043,0.54425985
6045,0.24305113
6048,0.319033
6055,0.24019961
6063,0.30450794
6066,0.1260986
6071,0.20568909
6072,0.12979317
6077,0.2835197
6087,0.22273879
6090,0.46982
6091,0.43160054
6096,0.13248898
6098,0.12262943
6101,0.4856668
6107,0.33478525
6108,0.508933
6113,0.053999484
6117,0.32777694
6118,0.4360987
6120,0.32634225
6121,0.20010893
6122,0.5047109
6123,0.09743882
6124,0.41289145
6128,0.2265215
6131,0.38482103
6134,0.04852637
6135,0.33635333
6140,0.24466507
6142,0.40728378
6143,0.28308332
6145,0.46958625
6147,0.22073233
6149,0.25469622
6152,0.3111239
6155,0.31513724
6157,0.0747255
6159,0.07332617
6161,0.39143866
6162,0.37658978
6167,0.49067962
6172,0.18459564
6180,0.33458772
6183,0.18364882
6190,0.29453224
6191,0.6356401
6194,0.38031065
6197,0.5434388
6199,0.47993746
6204,0.47910658
6207,0.36415097
6209,0.55664337
6211,0.28028953
6215,0.4334325
6218,0.40350735
6219,0.1940529
6220,0.25895515
6224,0.16191575
6227,0.6316905
6230,0.4957491
6232,0.4227691
6237,0.42558166
6238,0.3290911
6239,0.21042825
6245,0.2992816
6252,0.033220805
6255,0.25211436
6256,0.26983523
6261,0.29008517
6263,0.11625671
6265,0.5316349
6276,0.27960178
6277,0.7210733
6281,0.40311396
6284,0.46918094
6291,0.37907532
6303,0.35528436
6308,0.24549697
6309,0.088439286
6312,0.19308752
6313,0.17953238
6315,0.18022066
6316,0.15187284
6318,0.3502802
6320,0.2529183
6322,0.39512372
6323,0.21951391
6328,0.5678522
6331,0.40225053
6337,0.43707886
6343,0.2611693
6345,0.31441373
6352,0.22055304
6354,0.28517798
6357,0.25571606
6360,0.15627803
6362,0.5170521
6363,0.35154727
6364,0.25886354
6368,0.5761802
6371,0.56200427
6377,0.37939578
6378,0.18768352
6379,0.37561798
6381,0.2578123
6382,0.38050574
6383,0.38270223
6385,0.27039585
6397,0.23700714
6398,0.62805927
6399,0.22040622
6407,0.46702823
6408,0.36629832
6414,0.381313
6417,0.53703284
6418,0.28348815
6420,0.3168697
6425,0.36944762
6427,0.08168793
6431,0.10789742
6433,0.36403522
6436,0.27381307
6438,0.45362517
6440,0.39335164
6441,0.54909754
6444,0.22835301
6447,0.46640244
6448,0.22542042
6449,0.4188697
6450,0.30420658
6453,0.12023156
6454,0.14877537
6455,0.24936853
6456,0.630129
6459,0.19813661
6460,0.38227963
6464,0.41538718
6465,0.47404405
6467,0.09825009
6469,0.38895157
6471,0.37126967
6473,0.32292014
6474,0.16576019
6475,0.47878695
6478,0.35144886
6480,0.35206565
6481,0.65631247
6483,0.334201
6484,0.3713409
6486,0.092595994
6487,0.44343963
6488,0.2886476
6494,0.22059791
6496,0.41457385
6503,0.25796354
6504,0.4266905
6507,0.36094898
6509,0.33253315
6511,0.24302983
6512,0.5424929
6522,0.46183458
6525,0.24051003
6526,0.2597642
6528,0.111311555
6531,0.284044
6532,0.25096917
6533,0.48141426
6537,0.24492438
6541,0.24771073
6543,0.2786743
6545,0.29559553
6548,0.7068895
6553,0.35518965
6555,0.49869296
6556,0.2303103
6562,0.059878457
6564,0.39156055
6568,0.051872514
6571,0.2782252
6572,0.20536728
6589,0.14794345
6593,0.4103371
6600,0.42911822
6602,0.42852402
6604,0.29710588
6605,0.52629215
6606,0.37807116
6607,0.4878435
6608,0.08465971
6610,0.11374172
6614,0.03848019
6615,0.28140005
6616,0.28373724
6622,0.5581177
6623,0.31496623
6625,0.3119108
6629,0.1879989
6632,0.27097115
6633,0.47358128
6637,0.4844374
6638,0.18565692
6643,0.67618585
6645,0.1699016
6646,0.5388117
6653,0.33381185
6654,0.3782971
6662,0.29663232
6672,0.24081847
6682,0.043406904
6690,0.25147718
6691,0.5541606
6693,0.411356
6694,0.31831792
6697,0.4535122
6700,0.36022496
6704,0.48921657
6706,0.50636536
6714,0.23731063
6715,0.099038556
6717,0.5774441
6721,0.36438832
6724,0.42652434
6725,0.25302434
6726,0.18836218
6728,0.41389456
6732,0.3188129
6738,0.53309256
6740,0.45796934
6744,0.2783928
6746,0.35342592
6747,0.17332354
6753,0.37463224
6755,0.59858555
6757,0.2504491
6758,0.32609415
6764,0.26619804
6765,0.2566793
6767,0.15430738
6769,0.25400773
6771,0.5391854
6774,0.1475432
6775,0.29771036
6777,0.4506574
6778,0.354815
6782,0.1507272
6783,0.45124322
6787,0.3704262
6788,0.28450194
6790,0.44357967
6793,0.402879
6794,0.30551505
6795,0.63758165
6797,0.32472277
6798,0.16916953
6799,0.33726978
6800,0.12785871
6801,0.5318377
6806,0.3322181
6817,0.6024152
6818,0.34827226
6819,0.4321895
6825,0.5776691
6831,0.4049269
6832,0.41349232
6835,0.49429014
6847,0.33860713
6849,0.32582915
6854,0.15156777
6856,0.22096269
6858,0.3933974
6869,0.36449063
6876,0.45141
6878,0.31667197
6893,0.2932395
6894,0.42558143
6895,0.3003514
6900,0.38720018
6901,0.25049502
6904,0.51961434
6910,0.29869592
6917,0.29251367
6919,0.21973273
6923,0.4120224
6924,0.2778749
6932,0.44826946
6935,0.14199533
6941,0.32000312
6947,0.22589858
6948,0.35635057
6951,0.25246668
6952,0.22420673
6954,0.35414043
6957,0.6577599
6961,0.32889694
6962,0.47575283
6963,0.22725351
6967,0.30805856
6970,0.4424698
6971,0.22875513
6974,0.5447515
6975,0.09103637
6978,0.45130864
6981,0.21667804
6986,0.4283941
6988,0.22829866
6995,0.3810976
7007,0.15708828
7008,0.26302716
7009,0.40678045
7016,0.3916305
7020,0.19933154
7021,0.5301031
7024,0.52266204
7026,0.36708274
7028,0.4709135
7041,0.34444693
7043,0.5139646
7053,0.3469663
7055,0.34576204
7057,0.5452565
7064,0.29439762
7070,0.32851827
7074,0.20237415
7075,0.652072
7081,0.42373565
7082,0.42869002
7084,0.5375018
7085,0.2298466
7086,0.49000734
7089,0.3927381
7096,0.39716998
7099,0.5014884
7102,0.32875115
7103,0.50272363
7105,0.17390503
7107,0.24997005
7109,0.36905763
7128,0.20682617
7130,0.44486013
7136,0.3134373
7141,0.2433259
7144,0.4166777
7154,0.2637528
7155,0.57551557
7157,0.4036729
7163,0.34141484
7164,0.34693447
7165,0.13767782
7167,0.20212351
7170,0.21397181
7174,0.31615207
7177,0.35971925
7178,0.21208796
7181,0.14138411
7182,0.4358897
7184,0.17247535
7188,0.36364746
7191,0.38879192
7193,0.413415
7203,0.4444467
7205,0.4057834
7206,0.2761916
7209,0.13591893
7210,0.40031767
7211,0.23547773
7219,0.18178284
7221,0.46707854
7228,0.26026446
7229,0.2543679
7230,0.235944
7236,0.33663204
7237,0.5521494
7244,0.41471362
7251,0.26405627
7252,0.33686966
7256,0.2606338
7259,0.13078177
7260,0.2811147
7266,0.55092674
7267,0.060495842
7270,0.3535011
7273,0.08409378
7274,0.037939485
7277,0.3401387
7278,0.18927692
7281,0.32576934
7286,0.57018685
7288,0.17482227
7289,0.40735415
7291,0.35418767
7296,0.19594677
7305,0.20894358
7309,0.49553046
7315,0.568955
7317,0.13666856
7321,0.34939682
7323,0.27802104
7324,0.12336766
7327,0.6031588
7329,0.21935426
7334,0.30221233
7335,0.32715365
7336,0.6767061
7338,0.42601934
7339,0.13677573
7340,0.18553036
7342,0.22939028
7343,0.12992503
7348,0.19026355
7352,0.46757773
7353,0.2977217
7356,0.38249192
7366,0.3840147
7375,0.44226363
7383,0.2913467
7388,0.5280944
7392,0.26330823
7394,0.48423174
7396,0.05503069
7399,0.32482538
7405,0.18880133
7414,0.24252327
7427,0.35330367
7431,0.43755275
7446,0.1565811
7448,0.24516383
7449,0.12176315
7451,0.4409177
7456,0.34164137
7458,0.21954443
7460,0.2593235
7462,0.41486248
7464,0.40330625
7467,0.3338214
7471,0.27594805
7474,0.3352076
7483,0.14248726
7486,0.37542847
7487,0.4071086
7489,0.41968867
7494,0.29006535
7496,0.2990935
7499,0.4544846
7501,0.20933346
7502,0.38307378
7503,0.25937292
7509,0.2763928
7510,0.23959643
7515,0.5326359
7521,0.35321447
7522,0.033910137
7526,0.23345615
7531,0.4548009
7536,0.26807746
7540,0.65524477
7544,0.27350718
7545,0.27523473
7548,0.24673608
7554,0.1595185
7556,0.46145064
7558,0.3834787
7559,0.42673412
7563,0.35277888
7567,0.2357405
7570,0.22770968
7571,0.35917038
7579,0.5017673
7582,0.37382033
7586,0.49486938
7595,0.342087
7596,0.3675885
7598,0.29973045
7600,0.22671135
7601,0.39358312
7605,0.20710409
7606,0.51045907
7608,0.5270044
7612,0.310063
7617,0.13857955
7621,0.33697206
7630,0.68814296
7631,0.63620764
7633,0.38631323
7634,0.5692481
7638,0.15759124
7639,0.14816146
7640,0.23478766
7642,0.37921962
7643,0.25616363
7652,0.2957828
7653,0.3708658
7661,0.30569428
7662,0.43550304
7664,0.5462986
7671,0.41506326
7679,0.19520195
7683,0.23712191
7685,0.5767737
7689,0.26942074
7693,0.34759277
7694,0.5831839
7695,0.35282555
7696,0.12962997
7698,0.41423252
7700,0.056552634
7701,0.25107473
7708,0.3358257
7711,0.0485871
7712,0.59159946
7715,0.3913008
7721,0.15583943
7722,0.34545872
7723,0.61510307
7725,0.22290462
7734,0.19729818
7741,0.099184066
7743,0.08584125
7744,0.5308518
7745,0.55529004
7746,0.30483624
7750,0.5268163
7752,0.38388082
7753,0.18070726
7755,0.31535318
7758,0.19919534
7764,0.23605882
7766,0.21246213
7767,0.51281536
7771,0.21328174
7776,0.41021612
7780,0.060366374
7782,0.52059394
7783,0.37330642
7788,0.14211808
7789,0.31680247
7790,0.2862795
7797,0.39869347
7800,0.18719812
7804,0.3965642
7806,0.23619157
7807,0.35671365
7808,0.373984
7809,0.3104992
7814,0.13725376
7815,0.3377504
7816,0.197484
7818,0.5445937
7820,0.13278463
7821,0.2618244
7826,0.25450552
7828,0.3777875
7830,0.3649503
7845,0.23429787
7847,0.21545742
7851,0.22953567
7852,0.29457605
7856,0.41852865
7860,0.29672375
7866,0.39619258
7867,0.15474316
7868,0.49549186
7869,0.13937557
7873,0.4607663
7881,0.11972633
7891,0.13940331
7895,0.5188434
7896,0.43600714
7899,0.339437
7907,0.5563345
7913,0.24483125
7919,0.3910196
7920,0.3851133
7921,0.20576884
7922,0.15373313
7925,0.26795608
7927,0.1866668
7932,0.22407845
7933,0.19762509
7935,0.4801921
7936,0.23088391
7938,0.21925469
7942,0.4949115
7943,0.6821378
7944,0.22515114
7950,0.19602789
7952,0.37870154
7953,0.26081002
7956,0.32521203
7961,0.45740938
7962,0.17147747
7964,0.12774973
7973,0.24638446
7977,0.3648223
7978,0.39497226
7981,0.5929503
7986,0.108355306
7988,0.49844146
7990,0.5593109
7992,0.29515788
7993,0.12058707
7994,0.28854334
7998,0.38385403
8002,0.40797403
8003,0.40101406
8009,0.6612921
8012,0.25622723
8014,0.2561064
8017,0.5248572
8021,0.10489493
8022,0.38682535
8023,0.5306309
8027,0.5063472
8028,0.48392537
8029,0.12171255
8039,0.16995737
8040,0.24043225
8041,0.39862156
8042,0.33951312
8043,0.20730929
8046,0.13075998
8048,0.33795273
8056,0.6439329
8071,0.67557365
8076,0.47399655
8078,0.19106042
8084,0.5294487
8088,0.3241597
8094,0.37147802
8095,0.19396767
8099,0.2989872
8103,0.46630293
8104,0.33316463
8106,0.33912843
8109,0.29554164
8110,0.2978766
8112,0.34510362
8113,0.6930489
8116,0.43540993
8119,0.023632554
8121,0.19750302
8125,0.12175182
8127,0.21835189
8134,0.3677515
8135,0.24804424
8136,0.27347168
8138,0.5101004
8147,0.22607961
8148,0.5981813
8149,0.17530581
8151,0.22230306
8153,0.34385094
8154,0.30731127
8157,0.27169862
8159,0.06669233
8160,0.18459545
8164,0.22020067
8165,0.16446057
8166,0.2997508
8168,0.3682818
8171,0.0688176
8172,0.2687266
8176,0.6676639
8179,0.33925548
8181,0.55549
8183,0.24977769
8188,0.50130874
8189,0.4806085
8191,0.4527669
8197,0.36045477
8198,0.5495655
8199,0.31908587
8206,0.24820293
8207,0.4186721
8208,0.0589157
8210,0.1498132
8211,0.31222218
8216,0.06546288
8221,0.052955233
8222,0.7054812
8223,0.12119841
8224,0.37919348
8226,0.5216017
8229,0.35053277
8230,0.30292678
8237,0.2643613
8247,0.48171824
8248,0.303811
8251,0.34881422
8253,0.19041052
8254,0.028626416
8255,0.40535983
8259,0.17303714
8263,0.24628606
8264,0.19592795
8265,0.40973884
8269,0.1633675
8273,0.14024778
8276,0.2465531
8279,0.3175841
8281,0.34513476
8282,0.23851775
8283,0.26737767
8284,0.28119156
8287,0.52974147
8292,0.37817097
8303,0.36070618
8310,0.10826054
8312,0.543251
8313,0.47232506
8314,0.5431992
8318,0.59567726
8324,0.0574528
8328,0.3121331
8332,0.046219915
8333,0.5235968
8335,0.28308502
8336,0.19449447
8339,0.6153668
8342,0.22247516
8346,0.29762885
8348,0.38760144
8349,0.39167812
8350,0.07305697
8354,0.32841194
8355,0.2951651
8359,0.22770742
8362,0.031363476
8367,0.19233327
8370,0.16069755
8373,0.36381456
8383,0.22650884
8386,0.33396605
8387,0.40649816
8388,0.41943812
8391,0.3510212
8392,0.07201464
8404,0.38309366
8409,0.22778106
8410,0.24201718
8411,0.38104314
8412,0.28744772
8415,0.26316977
8417,0.2397707
8421,0.43719858
8424,0.15405545
8428,0.087148935
8434,0.29762822
8438,0.5286827
8443,0.069647245
8444,0.4873756
8445,0.23919056
8448,0.3027467
8449,0.14548714
8454,0.19243316
8457,0.38760972
8460,0.2728916
8466,0.5053544
8467,0.13277593
8470,0.24578789
8474,0.15174247
8479,0.06131508
8480,0.18178762
8482,0.24205004
8487,0.45049378
8488,0.39763725
8489,0.4510923
8498,0.3107394
8505,0.4219733
8508,0.32722157
8510,0.16043201
8514,0.18836196
8520,0.58109874
8523,0.33072495
8532,0.39378023
8534,0.4797499
8536,0.56843317
8541,0.364292
8548,0.13226174
8550,0.5305218
8551,0.27736166
8555,0.20623912
8557,0.22281039
8558,0.32339117
8562,0.32449093
8563,0.6380239
8565,0.31721288
8569,0.45626843
8570,0.2597358
8576,0.23704459
8579,0.30968246
8584,0.053262565
8587,0.53363514
8598,0.41480628
8604,0.2711352
8606,0.29227132
8608,0.20538902
8612,0.46158603
8613,0.16575077
8615,0.3307944
8623,0.19178863
8628,0.3762712
8630,0.20128958
8635,0.14712286
8636,0.5247931
8638,0.528755
8639,0.28497103
8644,0.41158688
8650,0.17676479
8654,0.48549277
8658,0.24639015
8660,0.35258266
8668,0.5396702
8673,0.19778982
8679,0.39728323
8684,0.093932614
8686,0.59478784
8692,0.21100084
8693,0.43668237
8694,0.2929183
8695,0.1355624
8696,0.26568747
8701,0.22127128
8709,0.2896527
8710,0.17671828
8713,0.11540352
8715,0.27564096
8721,0.22537012
8722,0.44304356
8723,0.057941366
8724,0.1886184
8725,0.20702244
8727,0.23749794
8728,0.34432495
8730,0.22136381
8732,0.18433912
8735,0.5545734
8738,0.37823063
8740,0.036698557
8741,0.11926902
8742,0.35799667
8743,0.3572442
8744,0.36478186
8749,0.2651227
8751,0.29861808
8752,0.29398894
8753,0.15611437
8758,0.28733787
8761,0.23761134
8762,0.4883892
8764,0.115695454
8767,0.46264485
8769,0.41324136
8770,0.69146484
8779,0.027048176
8783,0.49479443
8787,0.4165396
8794,0.28998363
8796,0.11325711
8798,0.18807977
8802,0.4906949
8806,0.3627503
8808,0.535517
8809,0.6341151
8810,0.35340783
8812,0.5187611
8813,0.06797372
8814,0.45524397
8816,0.2203534
8819,0.3559961
8820,0.06862359
8821,0.07518693
8824,0.66740453
8825,0.47230446
8827,0.29540372
8830,0.4704822
8834,0.18116911
8835,0.23386858
8837,0.3289882
8840,0.44918495
8845,0.27901453
8848,0.22805661
8852,0.25721782
8859,0.12774608
8861,0.68896323
8864,0.42470938
8866,0.31610003
8867,0.5589029
8880,0.40370792
8886,0.42535275
8888,0.24369739
8890,0.21624522
8892,0.3433409
8894,0.6318162
8895,0.48346004
8897,0.38874936
8899,0.09091614
8907,0.32197022
8911,0.11947795
8914,0.3523695
8915,0.6605421
8928,0.42941424
8932,0.21973754
8934,0.37929472
8936,0.28116468
8944,0.3527271
8952,0.29817724
8958,0.50455874
8959,0.036064003
8961,0.253104
8963,0.42437097
8967,0.28911537
8978,0.3978883
8987,0.35683724
8997,0.47001213
8998,0.084013805
9006,0.24322295
9007,0.34538856
9010,0.13243903
9012,0.1663228
9019,0.46342316
9023,0.4607665
9025,0.24810833
9029,0.18259631
9030,0.1966949
9032,0.11157055
9039,0.3254592
9042,0.17828514
9044,0.5805457
9045,0.25462303
9047,0.42970362
9050,0.25768277
9053,0.41703653
9059,0.3855216
9064,0.11666698
9069,0.38713726
9070,0.07835565
9074,0.35957417
9075,0.5228165
9080,0.5582454
9085,0.11304629
9087,0.42923746
9088,0.5727205
9089,0.21013151
9091,0.23703961
9096,0.22871879
9099,0.35009897
9102,0.3425471
9104,0.18261869
9106,0.11624261
9107,0.4293291
9117,0.40621147
9119,0.15630366
9127,0.5120596
9132,0.5224612
9149,0.28877336
9150,0.38602793
9152,0.38020357
9160,0.3464945
9164,0.079365
9165,0.35309595
9166,0.064608976
9180,0.13100316
9181,0.40997422
9183,0.50852484
9188,0.36815986
9191,0.3540475
9192,0.5375095
9197,0.3150098
9200,0.41845515
9201,0.13895556
9202,0.32252046
9204,0.29175282
9207,0.2071232
9212,0.33825934
9216,0.15700689
9220,0.36392465
9224,0.29278478
9227,0.098066896
9230,0.21078663
9231,0.4517745
9232,0.45573652
9234,0.4860075
9238,0.16250293
9242,0.4771537
9243,0.28621832
9245,0.19620654
9248,0.06496076
9249,0.30569777
9253,0.03713693
9257,0.1618612
9260,0.07668146
9278,0.049259674
9281,0.36872774
9283,0.4529522
9284,0.36470917
9285,0.29693455
9287,0.43480095
9288,0.30609912
9292,0.67457235
9294,0.2874223
9295,0.15556484
9296,0.3203837
9299,0.25602898
9300,0.23921996
9301,0.4909359
9303,0.21439378
9306,0.37115738
9317,0.4963233
9320,0.24678712
9322,0.52709293
9324,0.27486318
9329,0.6441652
9337,0.11450806
9338,0.12979256
9339,0.38330716
9340,0.5053458
9342,0.59164375
9344,0.25187472
9348,0.31778273
9349,0.477371
9359,0.20405695
9368,0.38544318
9369,0.05166379
9373,0.22337267
9381,0.35602957
9386,0.35887456
9387,0.5303675
9390,0.22678316
9391,0.55547196
9392,0.51206964
9396,0.35197318
9399,0.5359627
9401,0.326503
9404,0.44224524
9407,0.25221002
9409,0.17805171
9410,0.25993565
9411,0.40916517
9412,0.1937713
9417,0.37737483
9422,0.096597046
9423,0.22447363
9424,0.32891282
9425,0.2700547
9426,0.19082564
9430,0.30637524
9436,0.35435855
9437,0.36180332
9452,0.22868888
9453,0.26131582
9454,0.32396573
9456,0.1337744
9460,0.4242298
9461,0.35995245
9466,0.14339074
9467,0.33449197
9469,0.35633555
9470,0.29046097
9471,0.1769569
9474,0.23935276
9475,0.29714435
9478,0.159974
9481,0.5109081
9485,0.4238142
9489,0.104187064
9491,0.3790273
9492,0.3907136
9501,0.4541014
9507,0.36281234
9508,0.2091207
9509,0.30413872
9511,0.22472219
9512,0.10990436
9519,0.053559914
9520,0.3170056
9523,0.3394568
9524,0.28553376
9529,0.3248734
9530,0.34386125
9533,0.6698346
9534,0.12445013
9535,0.559788
9537,0.23391384
9540,0.09306877
9547,0.17722438
9561,0.32737404
9566,0.24066743
9571,0.03179142
9573,0.18333973
9574,0.2926746
9580,0.49607897
9586,0.22834204
9587,0.067947306
9593,0.29070047
9596,0.22936474
9598,0.30869302
9605,0.6788953
9611,0.061785758
9621,0.13049755
9623,0.3691681
9627,0.28442746
9634,0.11538284
9635,0.40413275
9642,0.3498514
9643,0.45521623
9645,0.33303156
9652,0.5022674
9653,0.2824654
9657,0.42955932
9658,0.25218043
9663,0.32681248
9665,0.6316159
9669,0.23566991
9670,0.0857039
9672,0.35239482
9677,0.19323985
9679,0.17663041
9681,0.38973603
9683,0.23029667
9690,0.20079693
9691,0.09638647
9694,0.27110738
9695,0.1353228
9705,0.2813245
9706,0.35590833
9712,0.32763094
9716,0.4376252
9720,0.40735406
9721,0.13378477
9724,0.18185733
9727,0.09185773
9729,0.19078666
9736,0.14655912
9749,0.17157164
9756,0.44538763
9758,0.31892177
9759,0.4209873
9760,0.29294062
9761,0.29959485
9762,0.39209127
9765,0.19695616
9770,0.17725259
9773,0.27968436
9774,0.24473421
9776,0.6128117
9781,0.26671955
9784,0.2978839
9791,0.37870282
9792,0.6852735
9795,0.58942795
9806,0.1693575
9811,0.24944678
9812,0.2575574
9813,0.61440045
9815,0.21117859
9819,0.26084894
9826,0.20538993
9829,0.34089053
9832,0.2765846
9834,0.25574312
9835,0.43697953
9841,0.1602535
9845,0.51578635
9846,0.021660551
9849,0.49622568
9854,0.34890538
9861,0.53715724
9862,0.61311597
9866,0.5300127
9869,0.07117755
9872,0.32763785
9873,0.22888656
9875,0.31271052
9876,0.16909681
9877,0.37325326
9879,0.25833482
9880,0.07859848
9881,0.19759993
9883,0.378827
9893,0.35197648
9895,0.17123505
9902,0.20749749
9903,0.45023125
9907,0.7512271
9910,0.27211055
9911,0.066440135
9912,0.37216967
9915,0.54464215
9918,0.50895983
9921,0.43417475
9922,0.13519725
9926,0.08699287
9927,0.21600692
9931,0.28139105
9932,0.40474218
9933,0.111074544
9936,0.19326632
9940,0.16381946
9951,0.17696197
9955,0.38436666
9958,0.27568668
9962,0.56944865
9965,0.17197526
9966,0.36345235
9971,0.23935567
9972,0.19096205
9975,0.69536793
9976,0.41951707
9977,0.14235552
9982,0.19027942
9985,0.42714915
9991,0.26775002
9993,0.5991484
9995,0.16947034
9999,0.5045235
10000,0.1660279
10001,0.23011632
10003,0.27188262
10006,0.080517456
10013,0.60365045
10014,0.4738358
10015,0.5366658
10017,0.21906023
10021,0.37543392
10025,0.27645808
10026,0.19158779
10027,0.5798228
10033,0.3517248
10034,0.1971087
10035,0.24347986
10039,0.5944123
10050,0.28677928
10051,0.33450824
10054,0.4881842
10056,0.14801231
10057,0.5392777
10060,0.12506142
10063,0.21943395
10064,0.24434696
10066,0.24708305
10067,0.26345202
10071,0.08701396
10072,0.3359882
10078,0.1888682
10083,0.42560658
10088,0.3438421
10089,0.28705704
10090,0.28007132
10091,0.36042482
10093,0.13392718
10094,0.6126785
10095,0.5603815
10097,0.47471514
10104,0.3131077
10107,0.3025827
10111,0.091332644
10112,0.3397643
10116,0.55554837
10120,0.353118
10122,0.09950176
10126,0.52210236
10128,0.30358517
10130,0.47873116
10140,0.50294244
10141,0.27838835
10142,0.42927757
10143,0.34586585
10144,0.2630926
10147,0.45823297
10152,0.13866962
10155,0.40637213
10161,0.54293716
10164,0.7842712
10168,0.063539654
10173,0.39859572
10174,0.43694818
10176,0.40853304
10177,0.31136134
10179,0.24943872
10181,0.16772126
10182,0.182917
10185,0.09671257
10186,0.3129108
10187,0.4576766
10189,0.387668
10196,0.5528425
10199,0.25973734
10203,0.1691777
10213,0.18659988
10220,0.32825217
10222,0.060812566
10223,0.40766194
10224,0.1580883
10226,0.11065774
10231,0.14238465
10233,0.121669196
10242,0.1902559
10244,0.025877966
10251,0.38231814
10254,0.51057535
10255,0.44753593
10261,0.19951364
10262,0.06480116
10264,0.3838253
10267,0.25679263
10273,0.1818996
10276,0.26120806
10277,0.28126624
10279,0.39252383
10290,0.3215227
10296,0.17851101
10302,0.12616147
10303,0.16889052
10304,0.24060255
10306,0.5513758
10311,0.15175965
10312,0.2602777
10315,0.43032095
10320,0.34156314
10324,0.23797113
10330,0.07121798
10334,0.38632995
10335,0.4000938
10339,0.45327675
10343,0.5436555
10346,0.2956995
10350,0.057988025
10351,0.20718125
10352,0.11896481
10353,0.4524389
10367,0.09067111
10368,0.6040518
10369,0.45497072
10373,0.04064964
